distance;duration;path
64310.21728145016;54.57654794799964;[155, 113, 105, 168, 151, 137, 120, 78, 62, 74, 89, 90, 158, 146, 191, 189, 187, 178, 177, 175, 195, 196, 174, 80, 103, 102, 183, 176, 173, 49, 75, 88, 97, 126, 134, 163, 172, 170, 112, 114, 95, 98, 59, 56, 52, 47, 34, 37, 39, 16, 12, 9, 69, 85, 73, 83, 31, 22, 32, 46, 51, 68, 82, 94, 110, 109, 167, 108, 130, 169, 76, 77, 72, 7, 3, 2, 1, 13, 10, 86, 100, 66, 61, 65, 96, 116, 124, 101, 70, 67, 45, 55, 58, 71, 18, 20, 19, 21, 79, 92, 159, 160, 162, 171, 119, 154, 156, 136, 129, 125, 140, 141, 128, 127, 181, 193, 185, 192, 164, 145, 143, 149, 144, 150, 131, 111, 104, 180, 179, 197, 194, 64, 60, 43, 57, 15, 198, 184, 182, 26, 40, 8, 5, 11, 42, 87, 54, 53, 81, 28, 23, 24, 27, 25, 161, 147, 123, 106, 93, 48, 50, 63, 132, 142, 133, 121, 115, 165, 166, 148, 138, 139, 118, 117, 135, 152, 122, 91, 36, 33, 30, 29, 14, 6, 4, 99, 84, 44, 41, 17, 38, 35, 107, 190, 188, 186, 153, 157]
