distance;duration;path
85630;0.007532201000685745;[34, 35, 33, 15, 0, 1, 14, 31, 32, 36, 2, 30, 29, 28, 13, 3, 12, 26, 27, 37, 4, 25, 24, 23, 11, 5, 10, 21, 22, 38, 6, 19, 20, 18, 9, 7, 8, 16, 17, 39, 40, 59, 60, 61, 62, 63, 58, 57, 41, 82, 104, 105, 106, 85, 83, 84, 107, 108, 109, 103, 110, 111, 102, 101, 100, 87, 80, 66, 67, 55, 54, 43, 65, 64, 56, 42, 81, 86, 88, 99, 112, 113, 98, 97, 96, 89, 78, 70, 71, 52, 51, 45, 69, 68, 53, 44, 79, 90, 95, 114, 115, 94, 93, 92, 91, 76, 73, 75, 49, 48, 47, 74, 72, 50, 46, 77, 122, 127, 126, 150, 149, 151, 125, 124, 123, 121, 128, 129, 148, 147, 146, 130, 131, 120, 119, 132, 133, 145, 144, 143, 134, 135, 118, 117, 136, 137, 142, 141, 140, 138, 139, 116, 34]
