Instancia;Repositorio;Distancia;BKS;GAPBKS;TiempoEjecución
A280;GSPH_FC;2860;2579;10.895696006203954;1.9910524080005416
BERLIN52;GSPH_FC;7674;7542;1.7501988862370723;0.02050829200015869
BIER127;GSPH_FC;120143;118282;1.5733585837236435;1.1322187509995274
CH130;GSPH_FC;6591;6110;7.872340425531915;0.23373724399971252
CH150;GSPH_FC;7581;6528;16.130514705882355;0.31678996199843823
