distance;duration;path
113465.0;0.001119132999519934;[60, 61, 40, 39, 59, 58, 57, 54, 55, 64, 65, 50, 49, 48, 51, 52, 53, 41, 42, 26, 25, 3, 2, 6, 7, 5, 4, 19, 18, 30, 29, 28, 27, 32, 31, 34, 33, 38, 37, 35, 36, 17, 16, 10, 9, 8, 11, 15, 14, 12, 13, 73, 74, 75, 1, 0, 22, 21, 20, 24, 23, 45, 44, 43, 47, 46, 68, 67, 66, 69, 70, 71, 72, 63, 62, 56]
