distance;duration;path
67953.89839155426;2.31053968499873;[46, 47, 59, 58, 45, 39, 38, 37, 36, 22, 21, 5, 4, 3, 2, 1, 0, 27, 24, 23, 35, 34, 26, 25, 29, 28, 33, 31, 30, 32, 53, 52, 51, 50, 49, 48, 56, 55, 54, 57, 79, 78, 80, 81, 82, 83, 84, 85, 109, 108, 107, 106, 105, 104, 103, 102, 101, 100, 99, 87, 86, 113, 112, 111, 110, 135, 134, 136, 137, 138, 139, 140, 141, 142, 143, 114, 130, 131, 132, 133, 129, 128, 127, 126, 125, 124, 123, 122, 121, 120, 118, 117, 116, 115, 119, 91, 90, 92, 93, 94, 95, 96, 97, 98, 89, 88, 77, 76, 75, 74, 73, 72, 44, 43, 42, 71, 70, 40, 16, 17, 20, 19, 18, 7, 6, 8, 9, 10, 11, 12, 13, 41, 14, 15, 69, 68, 67, 66, 65, 64, 63, 62, 61, 60]
