distance;duration;path
35080;0.27874525300012465;[137, 148, 157, 152, 179, 190, 209, 220, 236, 230, 254, 279, 290, 309, 305, 287, 275, 262, 258, 268, 261, 251, 259, 270, 286, 297, 303, 306, 296, 288, 266, 252, 246, 232, 274, 282, 308, 321, 337, 322, 332, 350, 345, 324, 341, 357, 386, 402, 407, 413, 414, 415, 412, 408, 398, 424, 428, 435, 438, 437, 443, 452, 459, 447, 450, 433, 396, 390, 387, 380, 372, 367, 361, 365, 356, 375, 381, 391, 378, 366, 358, 363, 351, 347, 327, 311, 318, 293, 276, 253, 245, 256, 225, 200, 211, 233, 249, 269, 280, 278, 283, 298, 312, 315, 317, 331, 325, 344, 364, 369, 370, 392, 393, 395, 383, 394, 373, 379, 399, 417, 432, 446, 444, 434, 436, 429, 426, 423, 416, 418, 409, 406, 462, 467, 468, 469, 460, 476, 480, 489, 497, 500, 494, 493, 492, 495, 483, 461, 458, 457, 454, 453, 439, 448, 411, 374, 371, 359, 354, 348, 334, 342, 328, 300, 319, 326, 292, 265, 228, 183, 141, 120, 87, 94, 97, 68, 172, 138, 156, 116, 273, 335, 349, 355, 368, 376, 388, 397, 431, 400, 389, 382, 353, 336, 360, 346, 310, 301, 289, 284, 277, 242, 243, 239, 255, 221, 191, 313, 316, 330, 340, 352, 362, 377, 385, 405, 420, 445, 456, 465, 475, 474, 472, 471, 463, 464, 451, 484, 488, 505, 506, 510, 516, 514, 519, 520, 517, 523, 524, 522, 512, 515, 511, 507, 496, 478, 442, 486, 498, 509, 525, 527, 528, 513, 529, 526, 502, 487, 479, 421, 219, 216, 238, 237, 198, 250, 329, 384, 410, 440, 477, 482, 499, 485, 481, 491, 501, 504, 518, 530, 531, 473, 449, 441, 427, 430, 455, 466, 419, 422, 425, 404, 403, 401, 314, 285, 295, 299, 264, 260, 240, 214, 213, 205, 168, 159, 123, 98, 76, 67, 57, 69, 79, 83, 110, 104, 106, 88, 101, 109, 117, 128, 140, 139, 150, 160, 167, 149, 175, 166, 178, 165, 155, 134, 133, 118, 85, 74, 77, 72, 66, 90, 108, 119, 122, 102, 146, 153, 173, 180, 174, 169, 182, 187, 193, 203, 186, 181, 158, 145, 130, 135, 91, 75, 100, 115, 121, 126, 127, 136, 164, 151, 201, 212, 222, 231, 226, 227, 248, 247, 244, 272, 257, 281, 291, 302, 304, 320, 333, 343, 339, 323, 307, 294, 207, 194, 267, 234, 171, 170, 61, 60, 40, 49, 55, 161, 176, 199, 206, 204, 208, 197, 189, 223, 192, 142, 131, 105, 84, 78, 96, 71, 63, 48, 38, 30, 37, 42, 43, 45, 41, 44, 46, 50, 51, 52, 58, 53, 47, 35, 36, 34, 33, 32, 29, 23, 28, 31, 24, 22, 19, 16, 14, 11, 10, 8, 7, 9, 12, 13, 17, 21, 25, 27, 15, 18, 20, 26, 39, 59, 65, 62, 64, 70, 86, 82, 95, 111, 129, 143, 144, 163, 162, 154, 132, 125, 113, 114, 103, 99, 93, 92, 81, 80, 89, 124, 112, 107, 147, 188, 202, 215, 235, 241, 217, 263, 271, 224, 229, 218, 210, 196, 185, 184, 195, 177, 54, 56, 73, 4, 5, 6, 1, 0, 3, 2, 338, 490, 503, 508, 521, 470, 137]
