distance;duration;path
925;0.00020195100023556734;[8, 7, 6, 5, 4, 3, 2, 39, 38, 37, 36, 34, 33, 30, 29, 31, 32, 28, 27, 26, 25, 24, 23, 9, 10, 11, 22, 21, 20, 19, 18, 17, 15, 16, 12, 13, 14, 35, 40, 0, 41, 1, 8]
