distance;duration;path
94254.35269490368;19.3706834300001;[106, 114, 62, 27, 82, 23, 87, 94, 14, 75, 78, 15, 28, 32, 56, 16, 24, 116, 70, 34, 26, 71, 54, 90, 55, 36, 110, 84, 4, 6, 10, 99, 73, 57, 67, 37, 3, 38, 60, 76, 74, 61, 1, 17, 43, 65, 68, 79, 25, 69, 42, 98, 50, 20, 107, 33, 91, 52, 100, 13, 93, 21, 64, 39, 77, 63, 5, 35, 112, 103, 59, 81, 22, 117, 18, 86, 44, 7, 111, 89, 48, 9, 2, 80, 119, 96, 40, 105, 120, 30, 92, 118, 49, 58, 108, 19, 31, 85, 66, 113, 46, 41, 72, 8, 53, 95, 97, 12, 88, 109, 115, 11, 51, 45, 29, 47, 102, 104, 101, 83]
