distance;duration;path
62880;0.05579061700063903;[68, 69, 66, 67, 65, 62, 63, 104, 64, 61, 106, 105, 107, 108, 109, 60, 58, 59, 57, 56, 38, 42, 40, 39, 41, 36, 37, 35, 34, 31, 30, 29, 33, 32, 70, 73, 72, 71, 76, 74, 79, 75, 77, 102, 131, 128, 103, 129, 130, 164, 165, 200, 198, 199, 227, 202, 228, 230, 229, 232, 231, 276, 275, 274, 278, 277, 280, 281, 282, 279, 283, 284, 285, 218, 220, 221, 208, 209, 207, 206, 203, 204, 205, 298, 226, 225, 224, 222, 223, 219, 210, 159, 160, 139, 138, 96, 95, 94, 97, 82, 83, 98, 99, 100, 101, 81, 78, 80, 19, 17, 18, 16, 14, 15, 84, 85, 93, 86, 90, 88, 89, 87, 13, 12, 11, 10, 9, 8, 7, 6, 91, 92, 143, 145, 144, 147, 146, 148, 149, 150, 151, 152, 153, 154, 155, 213, 214, 292, 291, 289, 290, 288, 287, 286, 216, 215, 217, 211, 212, 158, 157, 156, 142, 141, 140, 137, 136, 134, 135, 132, 133, 162, 161, 163, 201, 234, 273, 233, 197, 196, 166, 167, 235, 237, 236, 240, 239, 238, 268, 269, 270, 242, 241, 195, 192, 193, 194, 169, 168, 173, 171, 170, 172, 178, 188, 186, 177, 175, 174, 176, 126, 122, 112, 110, 111, 127, 125, 124, 123, 120, 121, 119, 118, 116, 114, 117, 115, 113, 54, 55, 53, 52, 51, 50, 49, 48, 47, 46, 43, 44, 45, 190, 191, 189, 187, 249, 250, 248, 243, 244, 245, 246, 247, 267, 266, 264, 265, 262, 260, 254, 251, 252, 185, 184, 255, 183, 182, 181, 180, 179, 253, 259, 261, 263, 258, 257, 256, 271, 272, 28, 27, 26, 25, 24, 23, 22, 20, 21, 4, 5, 1, 2, 3, 0, 297, 295, 296, 293, 294, 68]
